HEADER
VTF File Version,1.1
VTF File Type,0
PID,369455
Generated on,2023-06-20 03:12:44
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,369455
XRT Version,2022.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x55cf2de62010,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_5_202210_1:Top_Kernel:Top_Kernel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
21,0:0:0
20,1:1:1
24,HBM[0]
16,PLRAM[3]
19,Top_Kernel
11,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
10,clCreateKernel
9,clCreateProgramWithBinary
14,clEnqueueMigrateMemObjects
17,clEnqueueTask
15,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
27,clReleaseCommandQueue
28,clReleaseContext
29,clReleaseDevice
23,clReleaseEvent
25,clReleaseKernel
22,clReleaseMemObject
26,clReleaseProgram
5,clRetainDevice
12,clRetainMemObject
13,clSetKernelArg
18,xilinx_u50_gen3x16_xdma_5_202210_1

EVENTS
110,109,103.716934,1,OPENCL_API_CALL,12
111,0,103.717313,1,OPENCL_API_CALL,13
112,111,103.718271,1,OPENCL_API_CALL,13
113,0,103.718609,1,OPENCL_API_CALL,13
114,113,103.719013,1,OPENCL_API_CALL,13
115,0,103.719283,1,OPENCL_API_CALL,13
116,115,103.719627,1,OPENCL_API_CALL,13
117,0,103.719954,2,OPENCL_API_CALL,14
118,117,103.722971,2,OPENCL_API_CALL,14
119,0,103.723506,1,OPENCL_API_CALL,15
120,0,103.728578,4,WRITE_BUFFER,16000,0x9000,16,0x7f0f9e770700
121,120,103.763015,4,WRITE_BUFFER
122,119,103.767726,1,OPENCL_API_CALL,15
123,0,103.768556,2,OPENCL_API_CALL,14
124,123,103.770511,2,OPENCL_API_CALL,14
125,0,103.770884,1,OPENCL_API_CALL,15
126,0,103.807787,4,WRITE_BUFFER,160,0xd000,16,0x7f0f9d76e700
127,126,103.823699,4,WRITE_BUFFER
128,125,103.830639,1,OPENCL_API_CALL,15
129,0,103.833666,2,OPENCL_API_CALL,17
130,0,103.839246,6,KERNEL_ENQUEUE,19,20,1,0
131,129,103.845819,2,OPENCL_API_CALL,17
132,0,103.846293,1,OPENCL_API_CALL,15
133,130,113.889149,6,KERNEL_ENQUEUE,19,21,0,0
134,132,113.932403,1,OPENCL_API_CALL,15
135,0,113.940664,2,OPENCL_API_CALL,14
136,135,113.945986,2,OPENCL_API_CALL,14
137,0,113.946804,1,OPENCL_API_CALL,15
138,0,113.956351,3,READ_BUFFER,1600,0x0,24,0x7f0f9ef71700
139,138,114.010762,3,READ_BUFFER
140,137,114.065664,1,OPENCL_API_CALL,15
141,0,114.267142,1,OPENCL_API_CALL,22
142,141,114.269130,1,OPENCL_API_CALL,22
143,0,114.269829,1,OPENCL_API_CALL,22
144,143,114.270254,1,OPENCL_API_CALL,22
145,0,114.270619,1,OPENCL_API_CALL,22
146,145,114.271074,1,OPENCL_API_CALL,22
147,0,114.271448,1,OPENCL_API_CALL,23
148,147,114.272831,1,OPENCL_API_CALL,23
149,0,114.273285,1,OPENCL_API_CALL,23
150,149,114.273705,1,OPENCL_API_CALL,23
151,0,114.274049,1,OPENCL_API_CALL,22
152,151,114.274463,1,OPENCL_API_CALL,22
153,0,114.274803,1,OPENCL_API_CALL,22
154,153,114.275120,1,OPENCL_API_CALL,22
155,0,114.275453,1,OPENCL_API_CALL,22
156,155,114.275776,1,OPENCL_API_CALL,22
157,0,114.276268,1,OPENCL_API_CALL,25
158,157,115.556413,1,OPENCL_API_CALL,25
159,0,115.558750,1,OPENCL_API_CALL,26
160,159,115.612888,1,OPENCL_API_CALL,26
161,0,115.614202,1,OPENCL_API_CALL,27
162,161,115.615855,1,OPENCL_API_CALL,27
163,0,115.616392,1,OPENCL_API_CALL,28
164,163,1022.764197,1,OPENCL_API_CALL,28
165,0,1022.767061,1,OPENCL_API_CALL,29
166,165,1022.768974,1,OPENCL_API_CALL,29
167,0,1022.769852,1,OPENCL_API_CALL,29
168,167,1022.770468,1,OPENCL_API_CALL,29

DEPENDENCIES

